,index
22857,22857
24065,24065
24260,24260
23100,23100
23192,23192
23211,23211
22918,22918
23603,23603
22850,22850
23470,23470
23945,23945
24001,24001
23084,23084
24196,24196
23021,23021
23390,23390
23142,23142
23872,23872
24049,24049
22975,22975
24017,24017
23118,23118
23059,23059
23097,23097
23703,23703
22987,22987
23178,23178
23344,23344
23362,23362
23892,23892
23878,23878
23361,23361
22954,22954
24178,24178
23698,23698
23171,23171
24016,24016
22875,22875
24290,24290
24259,24259
23588,23588
24326,24326
23219,23219
24080,24080
23297,23297
22802,22802
23833,23833
23594,23594
22883,22883
22867,22867
24258,24258
24098,24098
23598,23598
24107,24107
23116,23116
23421,23421
24289,24289
23331,23331
22815,22815
22870,22870
22865,22865
23957,23957
23163,23163
23356,23356
23312,23312
23682,23682
24226,24226
23891,23891
23971,23971
23327,23327
23750,23750
22977,22977
23357,23357
23864,23864
23443,23443
23295,23295
23422,23422
22832,22832
23590,23590
23134,23134
23508,23508
23807,23807
23007,23007
23114,23114
23452,23452
23713,23713
23012,23012
22840,22840
24345,24345
23050,23050
23273,23273
22855,22855
24139,24139
22902,22902
23841,23841
24293,24293
22919,22919
23736,23736
23798,23798
23196,23196
23857,23857
23439,23439
23402,23402
24088,24088
24241,24241
23121,23121
24158,24158
22938,22938
23053,23053
24306,24306
23231,23231
23128,23128
23752,23752
23919,23919
23922,23922
23542,23542
23662,23662
23818,23818
23997,23997
23507,23507
23661,23661
22992,22992
24207,24207
23469,23469
23081,23081
24157,24157
23341,23341
23343,23343
23244,23244
22909,22909
23973,23973
23493,23493
23311,23311
24198,24198
24200,24200
23110,23110
22851,22851
24166,24166
23234,23234
22947,22947
24121,24121
24231,24231
23067,23067
23303,23303
23354,23354
23294,23294
22923,22923
23665,23665
23911,23911
24225,24225
23143,23143
23307,23307
23858,23858
23853,23853
24171,24171
23980,23980
23338,23338
23651,23651
23022,23022
24305,24305
24083,24083
23974,23974
23745,23745
24173,24173
23187,23187
23221,23221
24228,24228
24330,24330
23107,23107
23296,23296
23643,23643
23385,23385
24092,24092
24342,24342
23522,23522
23529,23529
23630,23630
23240,23240
23184,23184
24255,24255
23237,23237
23933,23933
24234,24234
23325,23325
24143,24143
23985,23985
23735,23735
23916,23916
24348,24348
23079,23079
23981,23981
23697,23697
22803,22803
23408,23408
23248,23248
24096,24096
23579,23579
22915,22915
24155,24155
23540,23540
22942,22942
23168,23168
23160,23160
22979,22979
23064,23064
23094,23094
23032,23032
23999,23999
23174,23174
23258,23258
24054,24054
23765,23765
23560,23560
22880,22880
23473,23473
23751,23751
24229,24229
23197,23197
23570,23570
24167,24167
24117,24117
23038,23038
24142,24142
23544,23544
24169,24169
23899,23899
23450,23450
23326,23326
23148,23148
24034,24034
23224,23224
23681,23681
23705,23705
22873,22873
23468,23468
23027,23027
23812,23812
23337,23337
23515,23515
23302,23302
22879,22879
24103,24103
23655,23655
23556,23556
24273,24273
23106,23106
24281,24281
24235,24235
23048,23048
23159,23159
23013,23013
23984,23984
23640,23640
23039,23039
24215,24215
23319,23319
22933,22933
22999,22999
24292,24292
23801,23801
23674,23674
24087,24087
24246,24246
23230,23230
23926,23926
23600,23600
23135,23135
24351,24351
22949,22949
23458,23458
24269,24269
23787,23787
23117,23117
23707,23707
23852,23852
23210,23210
23513,23513
24331,24331
23374,23374
23935,23935
24033,24033
24335,24335
23671,23671
23728,23728
24045,24045
22869,22869
23629,23629
23065,23065
23918,23918
22982,22982
23906,23906
23149,23149
23753,23753
23433,23433
23618,23618
23220,23220
24035,24035
24319,24319
22884,22884
23102,23102
24328,24328
24183,24183
24055,24055
23070,23070
23934,23934
24282,24282
23103,23103
23478,23478
24127,24127
23709,23709
22897,22897
24249,24249
24333,24333
24073,24073
23076,23076
23181,23181
24058,24058
24349,24349
24023,24023
23774,23774
23472,23472
23387,23387
23617,23617
22994,22994
24205,24205
22908,22908
23318,23318
24301,24301
22830,22830
24072,24072
23947,23947
24193,24193
23377,23377
24185,24185
23068,23068
24009,24009
23800,23800
23526,23526
23119,23119
23205,23205
23695,23695
23265,23265
23959,23959
23034,23034
23954,23954
22996,22996
23766,23766
23136,23136
24104,24104
24277,24277
23088,23088
24021,24021
22874,22874
24325,24325
23809,23809
23920,23920
23505,23505
23908,23908
23840,23840
23228,23228
24086,24086
23384,23384
22797,22797
23467,23467
23496,23496
23593,23593
23555,23555
23731,23731
23565,23565
23275,23275
23994,23994
24334,24334
23659,23659
22890,22890
22877,22877
23321,23321
23061,23061
23912,23912
23161,23161
23386,23386
22928,22928
23866,23866
22984,22984
23524,23524
23744,23744
23410,23410
23486,23486
23203,23203
23683,23683
24176,24176
23003,23003
23847,23847
24209,24209
23748,23748
24213,24213
23625,23625
23714,23714
22925,22925
23576,23576
23650,23650
24062,24062
23780,23780
23190,23190
23548,23548
23132,23132
23289,23289
23049,23049
23805,23805
22868,22868
23001,23001
23388,23388
23788,23788
24015,24015
24280,24280
23411,23411
23893,23893
22841,22841
22998,22998
23355,23355
23093,23093
24329,24329
24061,24061
23723,23723
23328,23328
24109,24109
23078,23078
23482,23482
23509,23509
22912,22912
23664,23664
23938,23938
23776,23776
23052,23052
23276,23276
23792,23792
23419,23419
24105,24105
23322,23322
23769,23769
23599,23599
23247,23247
22823,22823
24253,24253
23939,23939
23483,23483
23425,23425
23897,23897
24118,24118
24233,24233
23333,23333
23654,23654
1087,1087
959,959
1921,1921
283,283
1818,1818
428,428
1642,1642
2168,2168
2266,2266
1457,1457
1530,1530
520,520
1190,1190
2195,2195
259,259
1009,1009
536,536
1108,1108
1889,1889
423,423
280,280
943,943
2222,2222
963,963
928,928
1227,1227
2229,2229
2299,2299
2173,2173
640,640
250,250
1603,1603
1122,1122
516,516
1729,1729
681,681
2055,2055
1474,1474
2075,2075
1201,1201
1297,1297
970,970
2034,2034
1512,1512
1765,1765
1510,1510
1940,1940
2145,2145
1052,1052
503,503
1493,1493
1808,1808
1422,1422
1456,1456
1114,1114
2214,2214
2171,2171
1599,1599
2004,2004
1747,1747
2009,2009
1346,1346
1288,1288
2061,2061
1911,1911
649,649
2270,2270
1632,1632
2300,2300
501,501
2140,2140
2084,2084
2209,2209
1246,1246
819,819
2166,2166
447,447
748,748
1483,1483
2264,2264
247,247
1056,1056
469,469
2265,2265
1063,1063
2119,2119
2041,2041
1569,1569
1475,1475
1113,1113
2290,2290
635,635
1045,1045
1202,1202
1675,1675
960,960
984,984
1743,1743
291,291
1339,1339
1606,1606
696,696
367,367
1713,1713
2152,2152
315,315
1383,1383
911,911
459,459
1427,1427
2141,2141
971,971
323,323
2136,2136
828,828
466,466
1644,1644
1580,1580
1147,1147
1398,1398
1192,1192
1822,1822
996,996
512,512
1661,1661
866,866
1336,1336
341,341
1350,1350
1710,1710
1027,1027
312,312
278,278
1635,1635
2342,2342
1131,1131
373,373
1418,1418
2111,2111
1595,1595
2232,2232
1092,1092
1503,1503
1554,1554
1429,1429
936,936
547,547
1680,1680
1684,1684
683,683
664,664
563,563
1873,1873
1968,1968
2208,2208
326,326
688,688
718,718
1527,1527
655,655
2201,2201
1962,1962
1347,1347
1433,1433
742,742
2308,2308
2174,2174
1393,1393
2254,2254
1215,1215
606,606
856,856
585,585
2051,2051
1366,1366
2020,2020
905,905
2043,2043
1812,1812
1788,1788
383,383
313,313
1311,1311
1182,1182
474,474
898,898
2095,2095
380,380
980,980
1880,1880
451,451
369,369
1318,1318
1412,1412
311,311
1534,1534
322,322
1862,1862
735,735
1121,1121
491,491
385,385
409,409
1282,1282
1356,1356
2252,2252
2085,2085
1035,1035
1084,1084
1276,1276
1453,1453
2332,2332
668,668
457,457
1106,1106
2334,2334
345,345
1034,1034
725,725
2008,2008
1640,1640
2323,2323
1891,1891
616,616
1901,1901
408,408
531,531
1687,1687
1441,1441
1574,1574
265,265
833,833
2127,2127
2240,2240
1261,1261
424,424
809,809
812,812
945,945
1847,1847
2188,2188
1443,1443
776,776
1174,1174
1197,1197
554,554
1206,1206
1738,1738
744,744
2213,2213
2165,2165
1290,1290
1584,1584
2238,2238
1448,1448
880,880
1807,1807
344,344
1719,1719
1978,1978
1704,1704
1662,1662
720,720
1328,1328
2221,2221
257,257
2202,2202
484,484
359,359
843,843
1923,1923
1489,1489
738,738
766,766
334,334
1061,1061
1012,1012
1698,1698
2053,2053
1943,1943
624,624
2012,2012
1498,1498
1598,1598
2275,2275
478,478
2245,2245
274,274
1668,1668
1338,1338
353,353
1805,1805
993,993
482,482
1255,1255
2090,2090
1827,1827
1611,1611
852,852
1405,1405
1768,1768
1243,1243
803,803
2255,2255
1981,1981
1572,1572
1077,1077
2153,2153
397,397
2150,2150
2250,2250
884,884
875,875
575,575
907,907
346,346
913,913
509,509
2220,2220
513,513
2115,2115
674,674
251,251
1450,1450
1256,1256
263,263
1097,1097
733,733
1065,1065
752,752
538,538
1888,1888
829,829
2325,2325
1815,1815
290,290
1504,1504
964,964
708,708
433,433
1535,1535
1272,1272
245,245
308,308
351,351
638,638
2267,2267
1166,1166
1371,1371
1205,1205
1870,1870
586,586
1187,1187
1039,1039
2133,2133
826,826
1144,1144
1158,1158
1302,1302
1604,1604
962,962
327,327
618,618
878,878
2109,2109
410,410
2189,2189
2319,2319
1006,1006
2247,2247
1355,1355
1163,1163
610,610
643,643
360,360
2199,2199
1522,1522
2182,2182
1796,1796
2235,2235
1748,1748
584,584
2315,2315
695,695
1020,1020
1624,1624
790,790
499,499
335,335
2112,2112
2003,2003
1703,1703
697,697
631,631
1199,1199
1692,1692
1608,1608
1553,1553
1337,1337
838,838
2026,2026
1432,1432
2028,2028
715,715
1929,1929
1362,1362
2277,2277
1730,1730
300,300
1712,1712
1078,1078
439,439
673,673
977,977
2305,2305
1488,1488
576,576
1053,1053
2177,2177
1835,1835
817,817
1402,1402
1325,1325
921,921
1470,1470
1749,1749
1731,1731
1258,1258
273,273
2237,2237
2312,2312
1722,1722
1732,1732
2301,2301
379,379
927,927
399,399
1011,1011
467,467
431,431
407,407
651,651
795,795
396,396
420,420
316,316
647,647
1694,1694
644,644
1153,1153
1869,1869
1430,1430
2326,2326
471,471
1771,1771
2117,2117
1162,1162
1219,1219
862,862
1419,1419
286,286
293,293
915,915
1994,1994
621,621
2207,2207
736,736
450,450
2066,2066
1071,1071
1720,1720
1237,1237
1123,1123
2223,2223
705,705
1086,1086
2002,2002
1866,1866
2286,2286
836,836
1357,1357
1321,1321
1905,1905
1133,1133
1396,1396
1739,1739
261,261
1305,1305
891,891
2226,2226
1323,1323
1838,1838
387,387
1358,1358
841,841
2065,2065
1444,1444
1372,1372
505,505
1047,1047
1705,1705
476,476
1479,1479
1314,1314
1833,1833
553,553
1266,1266
1335,1335
1991,1991
1101,1101
1957,1957
810,810
2129,2129
592,592
1601,1601
579,579
517,517
1029,1029
1112,1112
1397,1397
746,746
1794,1794
381,381
1676,1676
714,714
1586,1586
1023,1023
888,888
558,558
1455,1455
1836,1836
821,821
1277,1277
2194,2194
1670,1670
361,361
1157,1157
460,460
487,487
900,900
2279,2279
2134,2134
1647,1647
2184,2184
2045,2045
1274,1274
1333,1333
2178,2178
1579,1579
485,485
967,967
1365,1365
1947,1947
2225,2225
711,711
601,601
2167,2167
741,741
411,411
462,462
2078,2078
2183,2183
1222,1222
2154,2154
2298,2298
896,896
707,707
1791,1791
1005,1005
2101,2101
1664,1664
1476,1476
1686,1686
724,724
1026,1026
1247,1247
820,820
580,580
1959,1959
1223,1223
930,930
982,982
535,535
1464,1464
1837,1837
1394,1394
1557,1557
2157,2157
1697,1697
1066,1066
2039,2039
1964,1964
1253,1253
2046,2046
2089,2089
1194,1194
1119,1119
1588,1588
1804,1804
1776,1776
285,285
549,549
1918,1918
1736,1736
1979,1979
2067,2067
1693,1693
1303,1303
1373,1373
1135,1135
426,426
339,339
2339,2339
401,401
1235,1235
1442,1442
608,608
1643,1643
1966,1966
1775,1775
2135,2135
1983,1983
1540,1540
657,657
751,751
2081,2081
1322,1322
2227,2227
1944,1944
1871,1871
418,418
1213,1213
1038,1038
729,729
542,542
1952,1952
1594,1594
1984,1984
844,844
1042,1042
1783,1783
2144,2144
2271,2271
775,775
1859,1859
413,413
1175,1175
1514,1514
1571,1571
1413,1413
1130,1130
1416,1416
1621,1621
1840,1840
1486,1486
1238,1238
422,422
483,483
1315,1315
1576,1576
1989,1989
953,953
2054,2054
1330,1330
1270,1270
1691,1691
1208,1208
1090,1090
1533,1533
1411,1411
1767,1767
1002,1002
2146,2146
2310,2310
1280,1280
1972,1972
1570,1570
2281,2281
2021,2021
902,902
1853,1853
1458,1458
626,626
1926,1926
677,677
701,701
248,248
2086,2086
2241,2241
1010,1010
934,934
1343,1343
1148,1148
470,470
1623,1623
1236,1236
2234,2234
1327,1327
268,268
518,518
937,937
1210,1210
1085,1085
1769,1769
1176,1176
1825,1825
1707,1707
2216,2216
398,398
449,449
366,366
1890,1890
1688,1688
454,454
254,254
933,933
1037,1037
304,304
1139,1139
468,468
617,617
1310,1310
289,289
1876,1876
377,377
357,357
2087,2087
472,472
848,848
425,425
2197,2197
653,653
2099,2099
1275,1275
2132,2132
566,566
1795,1795
1057,1057
445,445
284,284
998,998
682,682
648,648
1602,1602
1320,1320
1143,1143
551,551
914,914
1496,1496
1967,1967
1634,1634
622,622
926,926
1332,1332
1714,1714
2059,2059
950,950
1639,1639
1965,1965
2025,2025
1790,1790
1593,1593
700,700
764,764
758,758
252,252
511,511
750,750
662,662
429,429
1226,1226
903,903
1653,1653
1532,1532
343,343
1982,1982
753,753
2069,2069
2175,2175
1354,1354
1099,1099
1083,1083
991,991
1887,1887
813,813
2006,2006
1865,1865
1568,1568
1064,1064
332,332
1683,1683
578,578
676,676
782,782
2297,2297
1955,1955
533,533
1566,1566
1544,1544
1281,1281
659,659
388,388
1326,1326
1650,1650
435,435
1352,1352
1096,1096
548,548
448,448
1127,1127
1799,1799
1511,1511
473,473
1846,1846
1851,1851
1681,1681
1452,1452
299,299
1107,1107
850,850
2246,2246
831,831
1928,1928
1370,1370
1916,1916
1976,1976
2309,2309
1766,1766
1655,1655
2126,2126
2088,2088
981,981
800,800
1516,1516
1781,1781
796,796
2231,2231
1590,1590
1592,1592
1082,1082
1904,1904
434,434
2203,2203
743,743
932,932
1368,1368
1547,1547
1935,1935
1185,1185
2291,2291
1216,1216
1659,1659
842,842
2091,2091
791,791
461,461
1938,1938
568,568
2333,2333
1575,1575
1583,1583
1520,1520
1617,1617
2318,2318
405,405
2037,2037
1022,1022
266,266
1351,1351
1263,1263
395,395
895,895
1225,1225
1180,1180
1459,1459
452,452
1395,1395
596,596
2094,2094
1829,1829
1484,1484
805,805
985,985
925,925
1003,1003
2324,2324
2163,2163
1992,1992
464,464
794,794
1043,1043
1844,1844
275,275
1886,1886
2236,2236
1872,1872
863,863
871,871
1508,1508
1711,1711
912,912
1254,1254
2122,2122
337,337
1841,1841
1076,1076
1745,1745
1024,1024
2124,2124
732,732
2331,2331
333,333
1528,1528
965,965
455,455
1526,1526
749,749
611,611
2030,2030
348,348
1562,1562
2269,2269
1565,1565
1521,1521
2056,2056
2304,2304
641,641
1896,1896
1615,1615
1803,1803
1561,1561
772,772
394,394
2029,2029
2057,2057
494,494
2288,2288
1408,1408
1399,1399
506,506
1922,1922
1217,1217
961,961
279,279
1954,1954
1740,1740
1345,1345
1454,1454
1817,1817
633,633
1032,1032
679,679
1033,1033
1385,1385
1295,1295
1497,1497
747,747
2206,2206
590,590
1491,1491
824,824
1612,1612
1451,1451
1513,1513
2256,2256
1744,1744
811,811
868,868
2016,2016
497,497
763,763
1953,1953
605,605
309,309
1149,1149
2128,2128
702,702
1111,1111
637,637
2228,2228
1178,1178
2010,2010
1902,1902
944,944
1152,1152
1028,1028
1360,1360
2341,2341
528,528
303,303
1487,1487
465,465
2320,2320
2019,2019
567,567
1945,1945
2306,2306
1138,1138
2060,2060
881,881
2058,2058
2215,2215
1482,1482
642,642
1858,1858
1400,1400
521,521
872,872
306,306
1924,1924
260,260
1091,1091
532,532
2249,2249
1718,1718
759,759
1839,1839
620,620
1656,1656
1999,1999
1723,1723
443,443
972,972
376,376
825,825
704,704
2337,2337
703,703
1934,1934
1049,1049
908,908
2293,2293
757,757
1701,1701
978,978
1499,1499
1614,1614
2340,2340
1126,1126
1669,1669
938,938
479,479
1596,1596
1786,1786
883,883
543,543
1977,1977
2160,2160
990,990
510,510
839,839
762,762
1142,1142
1801,1801
530,530
1919,1919
1949,1949
847,847
1903,1903
1183,1183
288,288
582,582
2180,2180
1415,1415
2205,2205
1665,1665
802,802
1811,1811
602,602
1760,1760
874,874
1626,1626
2280,2280
979,979
1179,1179
1018,1018
949,949
321,321
1334,1334
1563,1563
948,948
319,319
330,330
613,613
722,722
2259,2259
1278,1278
573,573
1485,1485
675,675
540,540
2036,2036
1041,1041
1758,1758
1480,1480
1780,1780
588,588
607,607
754,754
1414,1414
1348,1348
1618,1618
1387,1387
1950,1950
1068,1068
2274,2274
1265,1265
347,347
2260,2260
1477,1477
255,255
416,416
1900,1900
1878,1878
414,414
1787,1787
1555,1555
1746,1746
1809,1809
1715,1715
1649,1649
1250,1250
1109,1109
2303,2303
1257,1257
1973,1973
267,267
2329,2329
723,723
1894,1894
318,318
1536,1536
1471,1471
1369,1369
740,740
1188,1188
890,890
1233,1233
1291,1291
562,562
1031,1031
1249,1249
2218,2218
1434,1434
264,264
1437,1437
1421,1421
1660,1660
1843,1843
770,770
1285,1285
1941,1941
1110,1110
1377,1377
1203,1203
1830,1830
1055,1055
594,594
1525,1525
761,761
958,958
1666,1666
1264,1264
815,815
1897,1897
660,660
1118,1118
1287,1287
2316,2316
1417,1417
994,994
296,296
1864,1864
1912,1912
1145,1145
477,477
658,658
1793,1793
493,493
1463,1463
2287,2287
444,444
672,672
1494,1494
756,756
2083,2083
1374,1374
537,537
646,646
2186,2186
1884,1884
242,242
2102,2102
1995,1995
1115,1115
799,799
427,427
2314,2314
2018,2018
797,797
1883,1883
1198,1198
480,480
1331,1331
1420,1420
1234,1234
1709,1709
430,430
2328,2328
577,577
684,684
437,437
1654,1654
1292,1292
591,591
1340,1340
1473,1473
1095,1095
1160,1160
1573,1573
1329,1329
1050,1050
623,623
1501,1501
1100,1100
1388,1388
1472,1472
849,849
2210,2210
1284,1284
1004,1004
253,253
2142,2142
1728,1728
1671,1671
1971,1971
694,694
2284,2284
1677,1677
2114,2114
2273,2273
656,656
952,952
1159,1159
1461,1461
1146,1146
1937,1937
456,456
2239,2239
544,544
